,Topic_name,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords
851,851,70er/BeeGees\(Our-Love)-Don't-Throw-It-All-Away.txt,0.0,0.7762,"love, know, time, heart, want, way, feel, let, tell, life"
852,852,70er/BeeGees\2-Years-On.txt,4.0,0.5853,"away, day, go, come, time, run, look, night, like, home"
853,853,70er/BeeGees\855-7019.txt,0.0,0.4971,"love, know, time, heart, want, way, feel, let, tell, life"
854,854,70er/BeeGees\Above-And-Beyond.txt,7.0,0.438,"lie, eye, light, cold, night, burn, die, high, soul, fire"
855,855,70er/BeeGees\Alive.txt,0.0,0.562,"love, know, time, heart, want, way, feel, let, tell, life"
856,856,70er/BeeGees\All-Around-My-Clock.txt,4.0,0.4395,"away, day, go, come, time, run, look, night, like, home"
857,857,70er/BeeGees\All-This-Making-Love.txt,2.0,0.4617,"to, going, get, got, like, come, right, ready, well, know"
858,858,70er/BeeGees\Alone-Again.txt,7.0,0.4327,"lie, eye, light, cold, night, burn, die, high, soul, fire"
859,859,70er/BeeGees\Alone.txt,4.0,0.4513,"away, day, go, come, time, run, look, night, like, home"
860,860,70er/BeeGees\And-The-Sun-Will-Shine.txt,4.0,0.7379,"away, day, go, come, time, run, look, night, like, home"
861,861,70er/BeeGees\Angel-Of-Mercy.txt,7.0,0.4517,"lie, eye, light, cold, night, burn, die, high, soul, fire"
862,862,70er/BeeGees\Angela.txt,7.0,0.5329,"lie, eye, light, cold, night, burn, die, high, soul, fire"
863,863,70er/BeeGees\Anything-For-You.txt,2.0,0.3843,"to, going, get, got, like, come, right, ready, well, know"
864,864,70er/BeeGees\Baby-As-You-Turn-Away.txt,0.0,0.6767,"love, know, time, heart, want, way, feel, let, tell, life"
865,865,70er/BeeGees\Back-Home.txt,4.0,0.7699,"away, day, go, come, time, run, look, night, like, home"
866,866,70er/BeeGees\Backtafunk.txt,2.0,0.5782,"to, going, get, got, like, come, right, ready, well, know"
867,867,70er/BeeGees\Bad-Bad-Dreams.txt,0.0,0.5377,"love, know, time, heart, want, way, feel, let, tell, life"
868,868,70er/BeeGees\Barker-Of-The-UFO.txt,3.0,0.6934,"little, man, boy, like, play, old, life, mother, song, sing"
869,869,70er/BeeGees\Be-Who-You-Are.txt,0.0,0.635,"love, know, time, heart, want, way, feel, let, tell, life"
870,870,70er/BeeGees\Big-Chance.txt,0.0,0.6203,"love, know, time, heart, want, way, feel, let, tell, life"
871,871,70er/BeeGees\Birdie-Told-Me.txt,0.0,0.9687,"love, know, time, heart, want, way, feel, let, tell, life"
872,872,70er/BeeGees\Black-Diamond.txt,7.0,0.3705,"lie, eye, light, cold, night, burn, die, high, soul, fire"
873,873,70er/BeeGees\Blue-Island.txt,1.0,0.3677,"la, hear, sing, lord, come, time, people, song, god, world"
874,874,70er/BeeGees\Bodyguard.txt,0.0,0.9154,"love, know, time, heart, want, way, feel, let, tell, life"
875,875,70er/BeeGees\Boogie-Child.txt,2.0,0.5094,"to, going, get, got, like, come, right, ready, well, know"
876,876,70er/BeeGees\Born-A-Man.txt,3.0,0.5031,"little, man, boy, like, play, old, life, mother, song, sing"
877,877,70er/BeeGees\Breakout.txt,2.0,0.4272,"to, going, get, got, like, come, right, ready, well, know"
878,878,70er/BeeGees\Bury-Me-Down-By-The-River.txt,1.0,0.6623,"la, hear, sing, lord, come, time, people, song, god, world"
879,879,70er/BeeGees\Can't-Keep-A-Good-Man-Down.txt,0.0,0.6434,"love, know, time, heart, want, way, feel, let, tell, life"
880,880,70er/BeeGees\Charade.txt,4.0,0.4411,"away, day, go, come, time, run, look, night, like, home"
881,881,70er/BeeGees\Children-Of-The-World.txt,4.0,0.3778,"away, day, go, come, time, run, look, night, like, home"
882,882,70er/BeeGees\Close-Another-Door.txt,4.0,0.55,"away, day, go, come, time, run, look, night, like, home"
883,883,70er/BeeGees\Closer-Than-Close.txt,0.0,0.7589,"love, know, time, heart, want, way, feel, let, tell, life"
884,884,70er/BeeGees\Come-Home-Johnny-Bride.txt,5.0,0.4197,"get, know, say, good, tell, man, go, way, hey, time"
885,885,70er/BeeGees\Come-On-Over.txt,4.0,0.4429,"away, day, go, come, time, run, look, night, like, home"
886,886,70er/BeeGees\Country-Lanes.txt,4.0,0.572,"away, day, go, come, time, run, look, night, like, home"
887,887,70er/BeeGees\Country-Woman.txt,3.0,0.6812,"little, man, boy, like, play, old, life, mother, song, sing"
888,888,70er/BeeGees\Craise-Finton-Kirk-Royal-Academy-Of-Arts.txt,4.0,0.415,"away, day, go, come, time, run, look, night, like, home"
889,889,70er/BeeGees\Crazy-For-Your-Love.txt,2.0,0.5061,"to, going, get, got, like, come, right, ready, well, know"
890,890,70er/BeeGees\Cryin'-Every-Day.txt,0.0,0.6459,"love, know, time, heart, want, way, feel, let, tell, life"
891,891,70er/BeeGees\Cucumber-Castle.txt,4.0,0.7739,"away, day, go, come, time, run, look, night, like, home"
892,892,70er/BeeGees\Daytime-Girl.txt,0.0,0.5889,"love, know, time, heart, want, way, feel, let, tell, life"
893,893,70er/BeeGees\Dearest.txt,4.0,0.7597,"away, day, go, come, time, run, look, night, like, home"
894,894,70er/BeeGees\Deeply-Deeply-Me.txt,0.0,0.6647,"love, know, time, heart, want, way, feel, let, tell, life"
895,895,70er/BeeGees\Deja-Vu.txt,0.0,0.7228,"love, know, time, heart, want, way, feel, let, tell, life"
896,896,70er/BeeGees\Dimensions.txt,2.0,0.5521,"to, going, get, got, like, come, right, ready, well, know"
897,897,70er/BeeGees\Dogs.txt,4.0,0.5759,"away, day, go, come, time, run, look, night, like, home"
898,898,70er/BeeGees\Don't-Fall-In-Love-With-Me.txt,0.0,0.2799,"love, know, time, heart, want, way, feel, let, tell, life"
899,899,70er/BeeGees\Don't-Forget-To-Remember.txt,0.0,0.7775,"love, know, time, heart, want, way, feel, let, tell, life"
900,900,70er/BeeGees\Don't-Want-To-Live-Inside-Myself.txt,0.0,0.2577,"love, know, time, heart, want, way, feel, let, tell, life"
901,901,70er/BeeGees\Down-The-Road.txt,2.0,0.645,"to, going, get, got, like, come, right, ready, well, know"
902,902,70er/BeeGees\Down-To-Earth.txt,7.0,0.4699,"lie, eye, light, cold, night, burn, die, high, soul, fire"
903,903,70er/BeeGees\E.S.P.-(Vocal-Reprise).txt,7.0,0.8287,"lie, eye, light, cold, night, burn, die, high, soul, fire"
904,904,70er/BeeGees\E.S.P..txt,7.0,0.514,"lie, eye, light, cold, night, burn, die, high, soul, fire"
905,905,70er/BeeGees\Edge-Of-The-Universe.txt,2.0,0.383,"to, going, get, got, like, come, right, ready, well, know"
906,906,70er/BeeGees\Edison.txt,4.0,0.6487,"away, day, go, come, time, run, look, night, like, home"
907,907,70er/BeeGees\Embrace.txt,0.0,0.5009,"love, know, time, heart, want, way, feel, let, tell, life"
908,908,70er/BeeGees\Emotion.txt,0.0,0.88,"love, know, time, heart, want, way, feel, let, tell, life"
909,909,70er/BeeGees\Every-Christian-Lion-Hearted-Man-Will-Show-You.txt,4.0,0.371,"away, day, go, come, time, run, look, night, like, home"
910,910,"70er/BeeGees\Every-Second,-Every-Minute.txt",1.0,0.354,"la, hear, sing, lord, come, time, people, song, god, world"
911,911,70er/BeeGees\Evolution.txt,0.0,0.3992,"love, know, time, heart, want, way, feel, let, tell, life"
912,912,70er/BeeGees\Fallen-Angel.txt,0.0,0.4479,"love, know, time, heart, want, way, feel, let, tell, life"
913,913,70er/BeeGees\Fanny-(Be-Tender-With-My-Love).txt,0.0,0.8171,"love, know, time, heart, want, way, feel, let, tell, life"
914,914,70er/BeeGees\First-Of-May.txt,1.0,0.4365,"la, hear, sing, lord, come, time, people, song, god, world"
915,915,70er/BeeGees\Flesh-And-Blood.txt,0.0,0.3939,"love, know, time, heart, want, way, feel, let, tell, life"
916,916,70er/BeeGees\For-Whom-The-Bell-Tolls.txt,0.0,0.4573,"love, know, time, heart, want, way, feel, let, tell, life"
917,917,70er/BeeGees\Ghost-Train.txt,0.0,0.4005,"love, know, time, heart, want, way, feel, let, tell, life"
918,918,70er/BeeGees\Gilbert-Green.txt,3.0,0.3921,"little, man, boy, like, play, old, life, mother, song, sing"
919,919,"70er/BeeGees\Give-A-Hand,-Take-A-Hand.txt",0.0,0.7273,"love, know, time, heart, want, way, feel, let, tell, life"
920,920,70er/BeeGees\Give-Your-Best.txt,4.0,0.5114,"away, day, go, come, time, run, look, night, like, home"
921,921,70er/BeeGees\Giving-Up-The-Ghost.txt,7.0,0.4019,"lie, eye, light, cold, night, burn, die, high, soul, fire"
922,922,70er/BeeGees\Glass-House.txt,4.0,0.5568,"away, day, go, come, time, run, look, night, like, home"
923,923,70er/BeeGees\Grease.txt,0.0,0.6184,"love, know, time, heart, want, way, feel, let, tell, life"
924,924,70er/BeeGees\Guilty.txt,0.0,0.2416,"love, know, time, heart, want, way, feel, let, tell, life"
925,925,70er/BeeGees\Had-A-Lot-Of-Love-Last-Night.txt,0.0,0.8198,"love, know, time, heart, want, way, feel, let, tell, life"
926,926,70er/BeeGees\Happy-Ever-After.txt,0.0,0.5189,"love, know, time, heart, want, way, feel, let, tell, life"
927,927,70er/BeeGees\Harry-Braff.txt,4.0,0.9831,"away, day, go, come, time, run, look, night, like, home"
928,928,70er/BeeGees\Haunted-House.txt,7.0,0.2782,"lie, eye, light, cold, night, burn, die, high, soul, fire"
929,929,70er/BeeGees\He's-A-Liar.txt,7.0,0.5869,"lie, eye, light, cold, night, burn, die, high, soul, fire"
930,930,70er/BeeGees\Heart-Like-Mine.txt,0.0,0.6921,"love, know, time, heart, want, way, feel, let, tell, life"
931,931,70er/BeeGees\Heartbreaker.txt,0.0,0.8856,"love, know, time, heart, want, way, feel, let, tell, life"
932,932,70er/BeeGees\Heavy-Breathing.txt,2.0,0.467,"to, going, get, got, like, come, right, ready, well, know"
933,933,70er/BeeGees\High-Civilization.txt,7.0,0.243,"lie, eye, light, cold, night, burn, die, high, soul, fire"
934,934,70er/BeeGees\Hold-Her-In-Your-Hand.txt,0.0,0.7339,"love, know, time, heart, want, way, feel, let, tell, life"
935,935,70er/BeeGees\Holiday.txt,1.0,0.6244,"la, hear, sing, lord, come, time, people, song, god, world"
936,936,70er/BeeGees\Horizontal.txt,4.0,0.6339,"away, day, go, come, time, run, look, night, like, home"
937,937,70er/BeeGees\House-Of-Lords.txt,4.0,0.4838,"away, day, go, come, time, run, look, night, like, home"
938,938,70er/BeeGees\House-Of-Shame.txt,0.0,0.3611,"love, know, time, heart, want, way, feel, let, tell, life"
939,939,70er/BeeGees\How-Deep-Is-Your-Love.txt,0.0,0.6262,"love, know, time, heart, want, way, feel, let, tell, life"
940,940,70er/BeeGees\How-Many-Birds.txt,0.0,0.4919,"love, know, time, heart, want, way, feel, let, tell, life"
941,941,"70er/BeeGees\How-To-Fall-In-Love,-Pt.-1.txt",0.0,0.4751,"love, know, time, heart, want, way, feel, let, tell, life"
942,942,70er/BeeGees\Human-Sacrifice.txt,0.0,0.3472,"love, know, time, heart, want, way, feel, let, tell, life"
943,943,70er/BeeGees\I'm-Satisfied.txt,0.0,0.4516,"love, know, time, heart, want, way, feel, let, tell, life"
944,944,70er/BeeGees\I'm-Weeping.txt,5.0,0.5338,"get, know, say, good, tell, man, go, way, hey, time"
945,945,70er/BeeGees\I've-Gotta-Get-A-Message-To-You.txt,0.0,0.6374,"love, know, time, heart, want, way, feel, let, tell, life"
946,946,70er/BeeGees\I-Am-The-World.txt,0.0,0.7141,"love, know, time, heart, want, way, feel, let, tell, life"
947,947,70er/BeeGees\I-Can't-Let-You-Go.txt,0.0,0.7649,"love, know, time, heart, want, way, feel, let, tell, life"
948,948,70er/BeeGees\I-Can't-See-Nobody.txt,0.0,0.5603,"love, know, time, heart, want, way, feel, let, tell, life"
949,949,70er/BeeGees\I-Can-Bring-Love.txt,0.0,0.7349,"love, know, time, heart, want, way, feel, let, tell, life"
950,950,70er/BeeGees\I-Close-My-Eyes.txt,0.0,0.6026,"love, know, time, heart, want, way, feel, let, tell, life"
951,951,70er/BeeGees\I-Could-Not-Love-You-More.txt,0.0,0.579,"love, know, time, heart, want, way, feel, let, tell, life"
952,952,70er/BeeGees\I-Don't-Know-Why-I-Bother-With-Myself.txt,0.0,0.4554,"love, know, time, heart, want, way, feel, let, tell, life"
953,953,70er/BeeGees\I-Don't-Wanna-Be-The-One.txt,0.0,0.9786,"love, know, time, heart, want, way, feel, let, tell, life"
954,954,70er/BeeGees\I-Have-Decided-To-Join-The-Airforce.txt,3.0,0.6381,"little, man, boy, like, play, old, life, mother, song, sing"
955,955,70er/BeeGees\I-Held-A-Party.txt,5.0,0.434,"get, know, say, good, tell, man, go, way, hey, time"
956,956,70er/BeeGees\I-Laugh-In-Your-Face.txt,3.0,0.3621,"little, man, boy, like, play, old, life, mother, song, sing"
957,957,70er/BeeGees\I-Lay-Down-And-Die.txt,0.0,0.6252,"love, know, time, heart, want, way, feel, let, tell, life"
958,958,70er/BeeGees\I-Love-You-Too-Much.txt,0.0,0.5384,"love, know, time, heart, want, way, feel, let, tell, life"
959,959,70er/BeeGees\I-Started-A-Joke.txt,4.0,0.6511,"away, day, go, come, time, run, look, night, like, home"
960,960,70er/BeeGees\I-Still-Love-You.txt,0.0,0.5841,"love, know, time, heart, want, way, feel, let, tell, life"
961,961,70er/BeeGees\I-Surrender.txt,7.0,0.5227,"lie, eye, light, cold, night, burn, die, high, soul, fire"
962,962,70er/BeeGees\I-Was-The-Child.txt,0.0,0.6589,"love, know, time, heart, want, way, feel, let, tell, life"
963,963,70er/BeeGees\I-Will-Be-There.txt,0.0,0.4333,"love, know, time, heart, want, way, feel, let, tell, life"
964,964,70er/BeeGees\I-Will.txt,0.0,0.608,"love, know, time, heart, want, way, feel, let, tell, life"
965,965,70er/BeeGees\I.O.I.O..txt,0.0,0.4876,"love, know, time, heart, want, way, feel, let, tell, life"
966,966,70er/BeeGees\Idea.txt,5.0,0.6306,"get, know, say, good, tell, man, go, way, hey, time"
967,967,70er/BeeGees\If-I-Can't-Have-You.txt,0.0,0.9191,"love, know, time, heart, want, way, feel, let, tell, life"
968,968,70er/BeeGees\If-Only-I-Had-My-Mind-On-Something-Else.txt,1.0,0.297,"la, hear, sing, lord, come, time, people, song, god, world"
969,969,70er/BeeGees\Immortality.txt,0.0,0.5605,"love, know, time, heart, want, way, feel, let, tell, life"
970,970,70er/BeeGees\In-My-Own-Time.txt,4.0,0.4361,"away, day, go, come, time, run, look, night, like, home"
971,971,70er/BeeGees\In-The-Summer-On-His-Years.txt,4.0,0.7235,"away, day, go, come, time, run, look, night, like, home"
972,972,70er/BeeGees\Indian-Gin-And-Whiskey-Dry.txt,5.0,0.5641,"get, know, say, good, tell, man, go, way, hey, time"
973,973,70er/BeeGees\Irresistible-Force.txt,7.0,0.3898,"lie, eye, light, cold, night, burn, die, high, soul, fire"
974,974,70er/BeeGees\Islands-In-The-Stream.txt,0.0,0.6628,"love, know, time, heart, want, way, feel, let, tell, life"
975,975,70er/BeeGees\Israel.txt,0.0,0.5961,"love, know, time, heart, want, way, feel, let, tell, life"
976,976,70er/BeeGees\It's-Just-The-Way.txt,0.0,0.975,"love, know, time, heart, want, way, feel, let, tell, life"
977,977,70er/BeeGees\It's-My-Neighborhood.txt,6.0,0.3414,"baby, come, want, get, let, wanna, girl, to, love, know"
978,978,70er/BeeGees\Jingle-Jangle.txt,1.0,0.5102,"la, hear, sing, lord, come, time, people, song, god, world"
979,979,70er/BeeGees\Jive-Talkin'.txt,5.0,0.5633,"get, know, say, good, tell, man, go, way, hey, time"
980,980,70er/BeeGees\Juliet.txt,0.0,0.5391,"love, know, time, heart, want, way, feel, let, tell, life"
981,981,70er/BeeGees\Just-In-Case.txt,0.0,0.6116,"love, know, time, heart, want, way, feel, let, tell, life"
982,982,70er/BeeGees\Kilburn-Towers.txt,7.0,0.3448,"lie, eye, light, cold, night, burn, die, high, soul, fire"
983,983,70er/BeeGees\Kiss-Of-Life.txt,0.0,0.5376,"love, know, time, heart, want, way, feel, let, tell, life"
984,984,70er/BeeGees\Kitty-Can.txt,0.0,0.6243,"love, know, time, heart, want, way, feel, let, tell, life"
985,985,70er/BeeGees\Lamplight.txt,4.0,0.4214,"away, day, go, come, time, run, look, night, like, home"
986,986,70er/BeeGees\Lay-It-On-Me.txt,5.0,0.8877,"get, know, say, good, tell, man, go, way, hey, time"
987,987,70er/BeeGees\Lemons-Never-Forget.txt,5.0,0.468,"get, know, say, good, tell, man, go, way, hey, time"
988,988,70er/BeeGees\Let-There-Be-Love.txt,0.0,0.7847,"love, know, time, heart, want, way, feel, let, tell, life"
989,989,70er/BeeGees\Life-Goes-On.txt,0.0,0.7242,"love, know, time, heart, want, way, feel, let, tell, life"
990,990,70er/BeeGees\Lion-In-Winter.txt,1.0,0.2719,"la, hear, sing, lord, come, time, people, song, god, world"
991,991,70er/BeeGees\Live-Or-Die-(Hold-Me-Like-A-Child).txt,0.0,0.5313,"love, know, time, heart, want, way, feel, let, tell, life"
992,992,70er/BeeGees\Living-Eyes.txt,0.0,0.5394,"love, know, time, heart, want, way, feel, let, tell, life"
993,993,70er/BeeGees\Living-In-Chicago.txt,0.0,0.5461,"love, know, time, heart, want, way, feel, let, tell, life"
994,994,70er/BeeGees\Living-Together.txt,2.0,0.6033,"to, going, get, got, like, come, right, ready, well, know"
995,995,70er/BeeGees\Lonely-Days.txt,4.0,0.9582,"away, day, go, come, time, run, look, night, like, home"
996,996,70er/BeeGees\Loose-Talk-Costs-Lives.txt,0.0,0.6511,"love, know, time, heart, want, way, feel, let, tell, life"
997,997,70er/BeeGees\Lost-In-Your-Love.txt,0.0,0.6901,"love, know, time, heart, want, way, feel, let, tell, life"
998,998,70er/BeeGees\Love-Me.txt,0.0,0.7615,"love, know, time, heart, want, way, feel, let, tell, life"
999,999,70er/BeeGees\Love-Never-Dies.txt,0.0,0.5397,"love, know, time, heart, want, way, feel, let, tell, life"
1000,1000,70er/BeeGees\Love-So-Right.txt,0.0,0.8483,"love, know, time, heart, want, way, feel, let, tell, life"
1001,1001,70er/BeeGees\Love-You-Inside-Out.txt,0.0,0.6045,"love, know, time, heart, want, way, feel, let, tell, life"
1002,1002,70er/BeeGees\Lovers-And-Friends.txt,0.0,0.4477,"love, know, time, heart, want, way, feel, let, tell, life"
1003,1003,70er/BeeGees\Lovers.txt,6.0,0.5905,"baby, come, want, get, let, wanna, girl, to, love, know"
1004,1004,70er/BeeGees\Man-For-All-Seasons.txt,0.0,0.5745,"love, know, time, heart, want, way, feel, let, tell, life"
1005,1005,70er/BeeGees\Man-In-The-Middle.txt,0.0,0.4198,"love, know, time, heart, want, way, feel, let, tell, life"
1006,1006,70er/BeeGees\Marley-Purt-Drive.txt,5.0,0.4196,"get, know, say, good, tell, man, go, way, hey, time"
1007,1007,70er/BeeGees\Massachusetts.txt,4.0,0.3694,"away, day, go, come, time, run, look, night, like, home"
1008,1008,70er/BeeGees\Melody-Fair.txt,3.0,0.9612,"little, man, boy, like, play, old, life, mother, song, sing"
1009,1009,70er/BeeGees\Method-To-My-Madness.txt,0.0,0.8588,"love, know, time, heart, want, way, feel, let, tell, life"
1010,1010,70er/BeeGees\Miracles-Happen.txt,0.0,0.5018,"love, know, time, heart, want, way, feel, let, tell, life"
1011,1011,70er/BeeGees\Monday's-Rain.txt,4.0,0.7225,"away, day, go, come, time, run, look, night, like, home"
1012,1012,70er/BeeGees\More-Than-A-Woman.txt,0.0,0.4411,"love, know, time, heart, want, way, feel, let, tell, life"
1013,1013,70er/BeeGees\Morning-Of-My-Life.txt,4.0,0.7057,"away, day, go, come, time, run, look, night, like, home"
1014,1014,70er/BeeGees\Mr.-Natural.txt,0.0,0.7235,"love, know, time, heart, want, way, feel, let, tell, life"
1015,1015,70er/BeeGees\Mrs.-Gillespie's-Refrigerator.txt,7.0,0.2339,"lie, eye, light, cold, night, burn, die, high, soul, fire"
1016,1016,70er/BeeGees\My-Life-Has-Been-A-Song.txt,3.0,0.4443,"little, man, boy, like, play, old, life, mother, song, sing"
1017,1017,70er/BeeGees\My-Lover's-Prayer.txt,0.0,0.5787,"love, know, time, heart, want, way, feel, let, tell, life"
